transaction_id,created_at,e2e_ref,sender_iban,receiver_iban,sender_bic,receiver_bic,amount,currency,msg_type,sender_country,receiver_country,sender_iban_len,sender_iban_valid,sender_iban_country,sender_iban_expected_len,sender_iban_len_ok,receiver_iban_len,receiver_iban_valid,receiver_iban_country,receiver_iban_expected_len,receiver_iban_len_ok,sender_bic_len,sender_bic_valid,sender_bic_country,receiver_bic_len,receiver_bic_valid,receiver_bic_country,receiver_bic_embargo,receiver_iban_embargo,both_bic_invalid,amount_decimal_places,amount_category,currency_valid,msg_type_valid,sender_country_match,receiver_country_match,currency_country_match,status,reject_reason,risk_score
TXN006285,2024-01-14 10:12:00,E2E-KHUI11TUOV,MA7224140860639677437574,MA3702089765817009932779,BCMAMAAA,ATTJMAPP,40063.48,MAD,pacs.008,MA,MA,24,1,MA,24,1,24,1,MA,24,1,8,1,MA,8,1,MA,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1412
TXN006286,2024-01-23 03:45:00,E2E-AHJ7FWF1CW,AT935615333703698410,NL2542623816887277,RLNWATGG,INGBNLMMBRC,479574.18,EUR,pacs.009,AT,NL,20,1,AT,20,1,18,1,NL,18,1,8,1,AT,11,1,NL,0,0,0,2,ZONE_GRISE,1,1,1,1,1,RJCT,AM04,0.6511
TXN006287,2024-02-13 23:40:00,E2E-7AL90B4DOE,DE79474707141943012517,ES2603059,MHYBDE3A,CSYDESFFXXX,29642.25,EUR,pacs.009,DE,ES,22,1,DE,22,1,9,0,ES,24,0,8,1,DE,11,1,ES,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC04,0.8301
TXN006288,2024-03-06 19:45:00,E2E-7QWR6NKOE8,MA2889376927234440782253,GB16783431707381671325,BMCEMAM9,HSBCGBCC,435249.94,MAD,pacs.008,MA,GB,24,1,MA,24,1,22,1,GB,22,1,8,1,MA,8,1,GB,0,0,0,2,ELEVE,1,1,1,1,1,RJCT,AM04,0.7801
TXN006289,2024-01-18 19:12:00,E2E-6Y8MLH0TQR,NL5155869202448866,CA384130958402399128,RABONLT7,NRSCCAZZ,83470.96,EUR,pacs.008,NL,CA,18,1,NL,18,1,20,1,CA,20,1,8,1,NL,8,1,CA,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0742
TXN006290,2024-03-06 20:15:00,E2E-Y1ZV2YSMRR,DZ4065836365379988370155,DZ3148268961,SAGADZX2,BEAWDZAA,42981.21,DZD,pacs.008,DZ,DZ,24,1,DZ,24,1,12,0,DZ,24,0,8,1,DZ,8,1,DZ,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC06,0.8769
TXN006291,2024-01-27 13:00:00,E2E-7OO33B804E,NL4873746215772578,AT722566992804019235,SNSBNLXX,RZOOATPP,403063.34,EUR,pacs.009,NL,AT,18,1,NL,18,1,20,1,AT,20,1,8,1,NL,8,1,AT,0,0,0,2,ELEVE,1,1,1,1,1,RJCT,AM04,0.7395
TXN006292,2024-02-14 00:30:00,E2E-LQ9HKODBL7,DZ4312127574965972571975,AU516354236084784212,BADRDZX2,NATAAUX2BRC,180835.98,EUR,pacs.008,DZ,AU,24,1,DZ,24,1,20,1,AU,20,1,8,1,DZ,11,1,AU,0,0,0,2,ELEVE,1,1,1,1,0,ACCP,,0.1875
TXN006293,2024-02-09 15:48:00,E2E-MANOSL2UFF,AU922190545952733770,JP397809681533144957,MEBAAUHH,RISAJPT7,311511.8,AUD,pacs.008,AU,JP,20,1,AU,20,1,20,1,JP,20,1,8,1,AU,8,1,JP,0,0,0,1,ELEVE,1,1,1,1,1,ACCP,,0.1648
TXN006294,2024-02-18 09:43:00,E2E-ZIQ5H19C29,IT1237257569663952026249066,CA122839579450195709,MCSMITB3,BOFMCA3A,339508.97,EUR,pacs.009,IT,CA,27,1,IT,27,1,20,1,CA,20,1,8,1,IT,8,1,CA,0,0,0,2,ELEVE,1,1,1,1,1,ACCP,,0.1601
TXN006295,2024-01-31 22:18:00,E2E-7PKJTD8U9C,CH7114,TN8177401019779134334221,BCVLCHK1001,UIBTTNCC,13477.54,EUR,pacs.008,CH,TN,6,0,CH,21,0,24,1,TN,24,1,11,1,CH,8,1,TN,0,0,0,2,NORMAL,1,1,1,1,0,RJCT,AC13,0.7853
TXN006296,2024-02-14 01:10:00,E2E-VDWNUXLKF8,BE19030016256835,CA789116486016737583,BPOTBEP1,BMONCAAA,64317.36,EUR,pacs.008,BE,CA,16,1,BE,16,1,20,1,CA,20,1,8,1,BE,8,1,CA,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0652
TXN006297,2024-01-31 22:32:00,E2E-FDRBDHLGM4,NL1447349299257580,IT6148972005441016391116083,TRIONLHH,MCSMITZZBRC,83535.14,EUR,pacs.009,NL,IT,18,1,NL,18,1,27,1,IT,27,1,8,1,NL,11,1,IT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.2233
TXN006298,2024-02-18 10:27:00,E2E-RJM880YUKV,CA972955817000447449,MA5542876066945363606548,CIBKCAB3,BCMAMABB,72807,EUR,pacs.009,CA,MA,20,1,CA,20,1,24,1,MA,24,1,8,1,CA,8,1,MA,0,0,0,0,NORMAL,1,1,1,1,0,ACCP,,0.1614
TXN006299,2024-02-09 16:42:00,E2E-IS9V0D4FJR,JP763118292361688073,AT389295089015803752,TOKYJPCC,SBOEATXX,469923.64,EUR,pacs.008,JP,AT,20,1,JP,20,1,20,1,AT,20,1,8,1,JP,8,1,AT,0,0,0,2,ZONE_GRISE,1,1,1,1,0,RJCT,AM04,0.6727
TXN006300,2024-02-22 19:48:00,E2E-130Q2ERSB0,TN4631172525372443098890,CN905121764304705811,STBATN2X,BOSCCNN5EUR,65948.21,EUR,pacs.008,TN,CN,24,1,TN,24,1,20,1,CN,20,1,8,1,TN,11,1,CN,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.2232
TXN006301,2024-02-05 08:00:00,E2E-AFZHUXNZH6,PT61887880128780327787863,PT94927300265449002676122,CGDIPTK1,CXGPPTR3,67388.89,EUR,pacs.008,PT,PT,25,1,PT,25,1,25,1,PT,25,1,8,1,PT,8,1,PT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.2306
TXN006302,2024-01-18 20:04:00,E2E-HIJ3VT6063,TN3220779186221497460241,TR257197238240747248248190,BNAATN3A,TCBATRFF,94019.3,EUR,pacs.009,TN,TR,24,1,TN,24,1,26,1,TR,26,1,8,1,TN,8,1,TR,0,0,0,1,NORMAL,1,1,1,1,0,ACCP,,0.1744
TXN006303,2024-02-27 05:26:00,E2E-CIOXAO0R1X,IT5740997776121938255334471,XB697019965430420839449,UBSPITHH,SABHESP1,11485.35,EUR,pacs.008,IT,ES,27,1,IT,27,1,23,0,XB,24,0,8,1,IT,8,1,ES,0,0,0,2,NORMAL,1,1,1,0,1,RJCT,AC01,0.7501
TXN006304,2024-03-02 14:42:00,E2E-HQJQ6ZOPCL,CH1994962345347456031,PT61919116560795161093094,POFGCHGGBRC,MONSPTXX,59537.62,CHF,pacs.009,CH,PT,21,1,CH,21,1,25,1,PT,25,1,11,1,CH,8,1,PT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.2424
TXN006305,2024-01-27 14:24:00,E2E-4LLSJTFHFC,NL3260137156262621,PT11886462980651079707543,TRIONLK1,BPIMPTCC,20207.07,EUR,pacs.008,NL,PT,18,1,NL,18,1,25,1,PT,25,1,8,1,NL,8,1,PT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.185
TXN006306,2024-03-02 15:10:00,E2E-LWHCX11ZKV,TR131114316200976094631348,CN711696582392054803,FINGTRK1EUR,BKCHCNX2,76182.34,EUR,pacs.009,TR,CN,26,1,TR,26,1,20,1,CN,20,1,11,1,TR,8,1,CN,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.0577
TXN006307,2024-02-22 21:12:00,E2E-8XQ73EQIF6,DZ9275263841931114028939,CH822162,BNAADZXX,RAIFCH2X001,73957.65,DZD,pacs.009,DZ,CH,24,1,DZ,24,1,8,0,CH,21,0,8,1,DZ,11,1,CH,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC04,0.7654
TXN006308,2024-01-18 20:28:00,E2E-JVU4D11783,FR5035967308459815610343482,FR6663776675569373796730342,BNPAFRBB,BNPAFRT7,339671.21,EUR,pacs.008,FR,FR,27,1,FR,27,1,27,1,FR,27,1,8,1,FR,8,1,FR,0,0,0,2,ELEVE,1,1,1,1,1,RJCT,AM04,0.7164
TXN006309,2024-02-27 06:44:00,E2E-RJAQ61NROC,NL7388699753680579,DZ6573297856457914221633,ABNANLMM,BEAWDZT7EUR,18627.09,EUR,pacs.009,NL,DZ,18,1,NL,18,1,24,1,DZ,24,1,8,1,NL,11,1,DZ,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1229
TXN006310,2024-01-18 20:36:00,E2E-9CVM0YQXU6,NL7525599230626282,NL1723465965062659,TRIONLCC,FVLBNLX2,8772.992,EUR,pacs.009,NL,NL,18,1,NL,18,1,18,1,NL,18,1,8,1,NL,8,1,NL,0,0,0,3,FORMAT_3DEC,1,1,1,1,1,RJCT,AM09,0.7326
TXN006311,2024-02-18 12:50:00,E2E-FDB9UZZ0IL,DZ1975770698902927428406,TN1996427610090136116221,BNAADZT7,ZITNTNP1EUR,33640.48,EUR,pacs.009,DZ,TN,24,1,DZ,24,1,24,1,TN,24,1,8,1,DZ,11,1,TN,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.0392
TXN006312,2024-02-09 18:39:00,E2E-B3FJYLV003,MA9901600209621748182707,AT164309075944356276,BMCEMAM9EUR,RZOOATGG,81388.18,MAD,pacs.008,MA,AT,24,1,MA,24,1,20,1,AT,20,1,11,1,MA,8,1,AT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1227
TXN006313,2024-02-27 07:36:00,E2E-O7MY9B1ZNS,CA407153711913011649,CH7848816361867296790,BMONCAAA,UBSWCHAA,80305.68,CAD,MT103,CA,CH,20,1,CA,20,1,21,1,CH,21,1,8,1,CA,8,1,CH,0,0,0,2,NORMAL,1,0,1,1,1,RJCT,FF01,0.5658
TXN006314,2024-01-18 20:52:00,E2E-PXP0VV2P0I,EG8638209506821635190490855,VE386819525594803165,HBZAEGMM,BCVEVEFFXXX,94416.96,EGP,pacs.009,EG,VE,27,1,EG,27,1,20,0,VE,20,1,8,1,EG,11,0,VE,1,1,0,2,NORMAL,1,1,1,1,1,RJCT,AG01,0.8459
TXN006315,2024-02-01 00:38:00,E2E-CLVJE0I2KV,FR9582666758516225789340852,DE62335493633505265784,POPUFRP1,HYVEDE3ABRC,4253250.84,EUR,pacs.008,FR,DE,27,1,FR,27,1,22,1,DE,22,1,8,1,FR,11,1,DE,0,0,0,2,DEPASSE_PLAFOND,1,1,1,1,1,RJCT,AM02,0.8161
TXN006316,2024-02-22 23:00:00,E2E-3N39VSWLEL,JP966920923261847894,PT87496778501382963871304,BOTKJPPP,MONSPT2XEUR,88603.94,EUR,pacs.009,JP,PT,20,1,JP,20,1,25,1,PT,25,1,8,1,JP,11,1,PT,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.1783
TXN006317,2024-01-18 21:04:00,E2E-WE2DO63F7D,BE34139471943812,BE55904349503325,AXABBECC,NICABEX2,68236.72,EUR,pacs.008,BE,BE,16,1,BE,16,1,16,1,BE,16,1,8,1,BE,8,1,BE,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.217
TXN006318,2024-01-23 06:25:00,E2E-U24KD7P6F6,EG1476510188011973051727868,EG9111000775993824930162370,AAIBEGFF001,CIEBEGZZEUR,27678.88,EGP,pacs.008,EG,EG,27,1,EG,27,1,27,1,EG,27,1,11,1,EG,11,1,EG,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0441
TXN006319,2024-02-14 05:00:00,E2E-LLPPACS0W3,PT81847648032836702847523,JP881399187158774568,BBPIPTHH,SMBCJPT7,92284.77,EUR,pacs.009,PT,JP,25,1,PT,25,1,20,1,JP,20,1,8,1,PT,8,1,JP,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1503
TXN006320,2024-01-14 11:57:00,E2E-QG3HDKBHNK,FR1557042107130241336116104,SD159215635223873841,SGSSFRX2XXX,OKBTSDBB,54720.73,EUR,pacs.008,FR,SD,27,1,FR,27,1,20,0,SD,20,1,11,1,FR,8,0,SD,1,1,0,2,NORMAL,1,1,1,1,1,RJCT,AG01,0.9322
TXN006321,2024-03-02 18:40:00,E2E-D0A0DUHCEY,JP184296808015771810,GB264246934,TOKYJPT7,MIDLGBHHBRC,63131.48,JPY,pacs.009,JP,GB,20,1,JP,20,1,11,0,GB,22,0,8,1,JP,11,1,GB,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC04,0.904
TXN006322,2024-02-05 10:48:00,E2E-JOI3FYFDOV,MA7835703301298826505495,IT9560448444999546380023980,SGMRMAR3001,BCITITAA,69139.16,MAD,pacs.008,MA,IT,24,1,MA,24,1,27,1,IT,27,1,11,1,MA,8,1,IT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0288
TXN006323,2024-02-05 10:56:00,E2E-PHKU8YLI59,TR173889217436180623570248,DE63851342830092009752,YFBKTRK1,MHYBDE3A,358790.11,TRY,pacs.008,TR,DE,26,1,TR,26,1,22,1,DE,22,1,8,1,TR,8,1,DE,0,0,0,2,ELEVE,1,1,1,1,1,ACCP,,0.0173
TXN006324,2024-02-01 01:41:00,E2E-6OYZVKG0W2,AT422928456623550946,FR4120188070241566847036523,VKBLATK1,BREDFRBB,139226.4,EUR,pacs.008,AT,FR,20,1,AT,20,1,27,1,FR,27,1,8,1,AT,8,1,FR,0,0,0,1,ELEVE,1,1,1,1,1,ACCP,,0.0333
TXN006325,2024-02-05 11:12:00,E2E-3WIFLT61G6,DZ2962390291134909806818,MA6425572628563873814198,BEAWDZGG,BCMAMAP1,87958.89,DZD,pacs.008,DZ,MA,24,1,DZ,24,1,24,1,MA,24,1,8,1,DZ,8,1,MA,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1581
TXN006326,2024-02-01 01:55:00,E2E-IKQ8P0O6XY,IT8251708255856301050272446,TN6038962253025636335179,INTBITHH,UIBTTNMM,22997.71,EUR,pacs.009,IT,TN,27,1,IT,27,1,24,1,TN,24,1,8,1,IT,8,1,TN,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.2491
TXN006327,2024-02-27 10:38:00,E2E-BRG7TOMC7Q,TR555037405038859969861803,DE48273404891514245029,FINGTRB3,DRSDDEFFXXX,69052.06,TRY,pacs.009,TR,DE,26,1,TR,26,1,22,1,DE,22,1,8,1,TR,11,1,DE,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1401
TXN006328,2024-02-27 10:51:00,E2E-5U489FYEBR,BE89067689095963,FR9252111493329079410181413,NICABEFF,BNPAFRX2,10006.77,EUR,pacs.008,BE,FR,16,1,BE,16,1,27,1,FR,27,1,8,1,BE,8,1,FR,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.2496
TXN006329,2024-02-14 06:40:00,E2E-Y5B09XYMRG,CN628592398192136628,IT9710708279857902586170843,BOSCCNT7,BNLIITN5,82305.7,CNY,pacs.008,CN,IT,20,1,CN,20,1,27,1,IT,27,1,8,1,CN,8,1,IT,0,0,0,1,NORMAL,1,1,1,1,1,ACCP,,0.2211
TXN006330,2024-01-14 12:27:00,E2E-5QASZ5VAMW,CN609398147728954137,JP44764082020822905809108566694112149,BOSCCNBB,RISAJPHHEUR,41660.07,CNY,pacs.008,CN,JP,20,1,CN,20,1,37,0,JP,20,0,8,1,CN,11,1,JP,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC01,0.7482
TXN006331,2024-02-14 07:00:00,E2E-PNG0EGZYXA,EG7721852846680800750514845,EG2463636138939214570032267,HBZAEGT7,NBEGEGCCBRC,30150.7,EGP,pacs.009,EG,EG,27,1,EG,27,1,27,1,EG,27,1,8,1,EG,11,1,EG,0,0,0,1,NORMAL,1,1,1,1,1,ACCP,,0.2284
TXN006332,2024-03-02 21:14:00,E2E-ZVK5DCXB4F,EG6828782351786663541938167,TR39763684741477325474648092448512774,ALAHEGBB,GARATRBB,46805.36,EGP,pacs.008,EG,TR,27,1,EG,27,1,37,0,TR,26,0,8,1,EG,8,1,TR,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC01,0.7933
TXN006333,2024-01-23 07:40:00,E2E-VFEMQVJDR1,EG1069209536188039664681414,GB14283093048275049394,ALAHEGB3,BARCGBM9,86877.26,EGP,INVALID,EG,GB,27,1,EG,27,1,22,1,GB,22,1,8,1,EG,8,1,GB,0,0,0,2,NORMAL,1,0,1,1,1,RJCT,FF01,0.5543
TXN006334,2024-02-09 21:57:00,E2E-XISM7TG905,BE39436655272619,ES2460219114389936935752,DEUTBEGG,SABHESFF,288814.66,EUR,pacs.009,BE,ES,16,1,BE,16,1,24,1,ES,24,1,8,1,BE,8,1,ES,0,0,0,2,ELEVE,1,1,1,1,1,RJCT,AM04,0.7225
TXN006335,2024-02-05 12:32:00,E2E-TW3E2JS2UP,TN9466551474982567655560,TR313743490890228319210612,UIBTTN3ABRC,GARATRCCEUR,21858.54,EUR,pacs.008,TN,TR,24,1,TN,24,1,26,1,TR,26,1,11,1,TN,11,1,TR,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.1337
TXN006336,2024-02-14 07:50:00,E2E-CEXDSA0C6X,IT3547514326458504944895864,IT5226307434510672292667568,INTBITXX,BNLIITCC,808451.03,EUR,pacs.009,IT,IT,27,1,IT,27,1,27,1,IT,27,1,8,1,IT,8,1,IT,0,0,0,2,DEPASSE_PLAFOND,1,1,1,1,1,RJCT,AM02,0.881
TXN006337,2024-03-02 22:24:00,E2E-72SN55WQTP,CN614361027055793890,NL2179931413,ABOCCNAA,INGBNLN5,54413.77,EUR,pacs.009,CN,NL,20,1,CN,20,1,12,0,NL,18,0,8,1,CN,8,1,NL,0,0,0,2,NORMAL,1,1,1,1,0,RJCT,AC06,0.6809
TXN006338,2024-02-18 17:47:00,E2E-WB75AZSVVX,MA2612714258700742214877,TN9943774133089955440096,BMCEMAM9001,STBATNN5BRC,0.27,EUR,pacs.009,MA,TN,24,1,MA,24,1,24,1,TN,24,1,11,1,MA,11,1,TN,0,0,0,2,QUASI_NUL,1,1,1,1,0,RJCT,AM01,0.5883
TXN006339,2024-02-23 03:36:00,E2E-6C77VNDUY6,TN8709795035724942059101,GB86284545388186667544,ZITNTNZZBRC,NWBKGBPP,93931.92,EUR,pacs.009,TN,GB,24,1,TN,24,1,22,1,GB,22,1,11,1,TN,8,1,GB,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.2164
TXN006340,2024-01-23 08:15:00,E2E-VY39XWSU4O,CN545945847703013723,CN162219868496981306,ICBKCNP1BRC,ABOCCNGG,63933.01,CNY,pacs.999,CN,CN,20,1,CN,20,1,20,1,CN,20,1,11,1,CN,8,1,CN,0,0,0,2,NORMAL,1,0,1,1,1,RJCT,FF01,0.8182
TXN006341,2024-02-05 13:20:00,E2E-13HVTDJ7WG,FR5504028680278503274301304,ZZ9418953672231857879016,POPUFRX2XXX,AGRIFRFFBRC,94672.16,EUR,pacs.008,FR,FR,27,1,FR,27,1,24,0,ZZ,27,0,11,1,FR,11,1,FR,0,0,0,2,NORMAL,1,1,1,0,1,RJCT,AC01,0.7866
TXN006342,2024-02-18 18:31:00,E2E-7IXUUQQEO9,JP556760734889774079,QQ572798046381270257847,MHCBJPZZ,SNSBNLP1,99046.8,JPY,pacs.008,JP,NL,20,1,JP,20,1,23,0,QQ,18,0,8,1,JP,8,1,NL,0,0,0,1,NORMAL,1,1,1,0,1,RJCT,AC01,0.7735
TXN006343,2024-01-14 13:06:00,E2E-RG5U1UAA8U,TN9386653673291661843078,AT128205373266466293,BNAATNM9,VKBLATPP001,4081504.83,TND,pacs.009,TN,AT,24,1,TN,24,1,20,1,AT,20,1,8,1,TN,11,1,AT,0,0,0,2,DEPASSE_PLAFOND,1,1,1,1,1,RJCT,AM02,0.9426
TXN006344,2024-03-03 00:02:00,E2E-B2IWF5BWJ3,AU717728794653404775,TN9236758233993434424429,CTBAAUBB,STBATNGG,83020.39,EUR,pacs.009,AU,TN,20,1,AU,20,1,24,1,TN,24,1,8,1,AU,8,1,TN,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.1201
TXN006345,2024-02-01 04:08:00,E2E-90M2TXYUL7,DE55884064269511995150,TR2058042759,DRSDDEBBXXX,GARATRM9,7048.16,EUR,pacs.008,DE,TR,22,1,DE,22,1,12,0,TR,26,0,11,1,DE,8,1,TR,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC06,0.7768
TXN006346,2024-01-27 18:30:00,E2E-2CU2LLAI7H,EG4094559388731145659678386,EG1775454484701908651628710,MASHEGFFBRC,HBZAEGGG,51306.99,EGP,pacs.008,EG,EG,27,1,EG,27,1,27,1,EG,27,1,11,1,EG,8,1,EG,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.061
TXN006347,2024-03-03 00:44:00,E2E-6PY8K193E5,FR9483368274036742658827529,NL4132767793674212,CRLYFRPP,INGBNLHH,30444.68,EUR,pacs.009,FR,NL,27,1,FR,27,1,18,1,NL,18,1,8,1,FR,8,1,NL,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.2059
TXN006348,2024-03-03 00:58:00,E2E-QBVMD8KU1L,BE54234834710189,FR5447203576026837543170266,BPOTBEP1,BREDFR3AXXX,21405.23,EUR,pacs.009,BE,FR,16,1,BE,16,1,27,1,FR,27,1,8,1,BE,11,1,FR,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0584
TXN006349,2024-02-10 00:12:00,E2E-264GQTXY87,IT8048396454902922179278676,GB54533267611854209078,BNLIITZZ001,MIDLGBBB001,326134.95,EUR,pacs.009,IT,GB,27,1,IT,27,1,22,1,GB,22,1,11,1,IT,11,1,GB,0,0,0,2,ELEVE,1,1,1,1,1,RJCT,AM04,0.604
TXN006350,2024-02-27 15:37:00,E2E-KKGLUFANLR,AT537067331179542867,AT312858805811169881,VKBLATAA,GIBAATB3,94993.1,EUR,pacs.008,AT,AT,20,1,AT,20,1,20,1,AT,20,1,8,1,AT,8,1,AT,0,0,0,1,NORMAL,1,1,1,1,1,ACCP,,0.035
TXN006351,2024-03-03 01:40:00,E2E-3J4BHM5PK1,TN2229123135486857353201,GB64770581364908489795,ZITNTNT7,LOYDGBB3EUR,16223.86,TND,pacs.009,TN,GB,24,1,TN,24,1,22,1,GB,22,1,8,1,TN,11,1,GB,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0872
TXN006352,2024-03-03 01:54:00,E2E-O6YOT0A4P8,NL6028055267432496,EG9943706376343096503382919,INGBNLFF001,AAIBEGB3001,1540101.11,EUR,pacs.009,NL,EG,18,1,NL,18,1,27,1,EG,27,1,11,1,NL,11,1,EG,0,0,0,2,DEPASSE_PLAFOND,1,1,1,1,1,RJCT,AM02,0.8999
TXN006353,2024-02-23 06:24:00,E2E-QATYLTKRI2,MA3806728018794595075069,CH6880122383307288657,BCMAMABB,CRESCHXXBRC,56409.91,MAD,pacs.008,MA,CH,24,1,MA,24,1,21,1,CH,21,1,8,1,MA,11,1,CH,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1057
TXN006354,2024-01-18 23:32:00,E2E-YCL0MNCJO9,DE85343303927739001483,DZ8294581520891859818245,LHPFFRDUB,VFSXFROCV,56375.21,EUR,pacs.009,DE,DZ,22,1,DE,22,1,24,1,DZ,24,1,9,0,FR,9,0,FR,0,0,1,2,NORMAL,1,1,0,0,1,RJCT,AGNT,0.947
TXN006355,2024-01-18 23:36:00,E2E-T9NDRSN9FI,TR327095808070306188260325,MA1461263162431509469144,GARATRK1,CIHMMAK1,163109.15,TRY,pacs.009,TR,MA,26,1,TR,26,1,24,1,MA,24,1,8,1,TR,8,1,MA,0,0,0,2,ELEVE,1,1,1,1,1,RJCT,AM04,0.8357
TXN006356,2024-02-10 01:15:00,E2E-K5B44TTVI0,DE17020348321571903614,US235115842029780947,SSKMDECC,BOFAUSX2,55666.9,EUR,pacs.009,DE,US,22,1,DE,22,1,20,1,US,20,1,8,1,DE,8,1,US,0,0,0,1,NORMAL,1,1,1,1,1,ACCP,,0.1241
TXN006357,2024-01-23 09:40:00,E2E-WG0NT8R0VL,PT40231186984017401582360,CA649478327377450163,CGDIPTR3001,BMONCAM9,78022.56,EUR,pacs.009,PT,CA,25,1,PT,25,1,20,1,CA,20,1,11,1,PT,8,1,CA,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0781
TXN006358,2024-02-01 05:39:00,E2E-O50AY507JL,PT57924860594618664068336,BE30689331139614,CXGPPT2X,AXABBEHH,34844.42,EUR,pacs.009,PT,BE,25,1,PT,25,1,16,1,BE,16,1,8,1,PT,8,1,BE,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.215
TXN006359,2024-01-23 09:50:00,E2E-EDDVKLKHK5,CH6175765293676578998,FR3277427809008332941257416,WYKUFRC61,0BRA1I37UDA5G,58120.58,CHF,pacs.009,CH,FR,21,1,CH,21,1,27,1,FR,27,1,9,0,FR,13,0,1I,0,0,1,2,NORMAL,1,1,0,0,1,RJCT,AGNT,0.9194
TXN006360,2024-02-27 17:47:00,E2E-53H4V0DVGX,NL1291638336380773,PT63369,ABNANLGG,BCOMPTZZ,61624.66,EUR,pacs.009,NL,PT,18,1,NL,18,1,7,0,PT,25,0,8,1,NL,8,1,PT,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC04,0.7508
TXN006361,2024-01-19 00:00:00,E2E-T1QI1ZQ17V,BE31731094532239,TR889043709314492259205350,TRIOBEB3,ISBKTRBBEUR,101812.87,EUR,pacs.009,BE,TR,16,1,BE,16,1,26,1,TR,26,1,8,1,BE,11,1,TR,0,0,0,2,ELEVE,1,1,1,1,1,ACCP,,0.0642
TXN006362,2024-02-18 22:11:00,E2E-ES41NKL20S,DZ1575821262155477761387,PT32336742495022833859351,BEAWDZX2,CGDIPTCC,46792.22,DZD,pacs.009,DZ,PT,24,1,DZ,24,1,25,1,PT,25,1,8,1,DZ,8,1,PT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1123
TXN006363,2024-01-19 00:08:00,E2E-D69EU3AOBT,CH2168824138123601524,PT79596432108286086693838,RAIFCHPP,MONSPTCC,96350.83,CHF,pacs.008,CH,PT,21,1,CH,21,1,25,1,PT,25,1,8,1,CH,8,1,PT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0553
TXN006364,2024-02-14 12:30:00,E2E-O0NBVQUWGT,AT898744895024238783,ES6984111853280289704818,BAWWATHHBRC,BSCHESGG,28403.13,EUR,pacs.009,AT,ES,20,1,AT,20,1,24,1,ES,24,1,11,1,AT,8,1,ES,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.2193
TXN006365,2024-03-03 04:56:00,E2E-JH2B7BRHJV,CH8249593363434088946,DE79296832562399929893,POFGCHXX,DEUTDET7,18809.72,CHF,pacs.009,CH,DE,21,1,CH,21,1,22,1,DE,22,1,8,1,CH,8,1,DE,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0226
TXN006366,2024-02-14 12:50:00,E2E-A572DQZZUL,MA1088700374498375561240,BE14299765304464117178332826032215799,BCMAMAK1,GKCCBEXX,63644.22,MAD,pacs.008,MA,BE,24,1,MA,24,1,37,0,BE,16,0,8,1,MA,8,1,BE,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC01,0.621
